time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-01-15T08:23:45.123Z,35.6762,139.6503,10.5,5.2,mb,45,120,0.5,0.2,us,us7000abc1,2024-01-15T08:25:00.000Z,"10km SE of Tokyo, Japan",earthquake,0.5,0.2,0.1,25,reviewed,us,us
2024-01-16T14:32:10.456Z,34.0522,-118.2437,8.2,4.8,ml,32,98,0.3,0.15,ci,ci3999xyz2,2024-01-16T14:34:00.000Z,"5km NNE of Los Angeles, CA",earthquake,0.3,0.15,0.08,18,reviewed,ci,ci
2024-01-17T22:15:30.789Z,-33.8688,151.2093,15.3,5.5,mw,58,145,0.8,0.25,us,us7000def3,2024-01-17T22:18:00.000Z,"20km E of Sydney, Australia",earthquake,0.8,0.3,0.12,32,reviewed,us,us
2024-01-18T06:45:20.012Z,51.5074,-0.1278,5.8,3.2,ml,15,210,1.2,0.1,uk,uk1234ghi4,2024-01-18T06:47:00.000Z,"15km SE of London, UK",earthquake,1.2,0.25,0.15,10,reviewed,uk,uk
2024-01-19T18:20:15.345Z,40.7128,-74.006,12.1,6.1,mw,72,85,0.2,0.3,us,us7000jkl5,2024-01-19T18:23:00.000Z,"8km W of New York City, NY",earthquake,0.2,0.2,0.05,45,reviewed,us,us
2024-01-01T22:40:00.000000Z,-29.327435791533738,170.971955688283,24.808893007192324,3.0906996165699736,mb,77,126.65080219898415,1.0697558255602793,0.3266877435610216,us,us70000000,2024-01-01T22:45:00.000000Z,Earthquake 0,earthquake,0.3245746115015532,0.2316118715828436,0.1411435893139003,24,reviewed,us,us
2024-01-18T17:59:00.000000Z,-73.83977970427037,84.0614668743965,381.60440083183676,4.780886896007892,mb,43,123.05382257331318,1.6645169196122231,0.4041425692577419,us,us70000001,2024-01-18T18:04:00.000000Z,Earthquake 1,earthquake,1.5279819232899459,0.17309040725114833,0.13800193559638269,13,reviewed,us,us
2024-01-12T17:32:00.000000Z,34.06304981773913,105.6639377694022,666.5472050705739,2.6953392838146066,mb,66,120.75628006234125,0.46632638250885483,0.3876698918711111,us,us70000002,2024-01-12T17:37:00.000000Z,Earthquake 2,earthquake,0.25524073216763404,0.7095817738668255,0.20626978346141156,50,reviewed,us,us
2024-01-14T13:13:00.000000Z,30.682899106235695,110.31527585550964,461.8126858354975,4.851368484798423,mb,45,76.04338760988156,1.9553283683964175,0.4070469986816296,us,us70000003,2024-01-14T13:18:00.000000Z,Earthquake 3,earthquake,1.7274568621740871,0.10987024003983183,0.07260763934951493,11,reviewed,us,us
2024-01-03T13:52:00.000000Z,-56.70565209006435,-63.033836091260824,95.47010842834659,7.301511822093492,mb,51,131.06459330555273,1.4115859918629068,0.37302108415500945,us,us70000004,2024-01-03T13:57:00.000000Z,Earthquake 4,earthquake,0.13428732978722013,0.2804063916187953,0.2807367865611926,47,reviewed,us,us
2024-01-26T02:02:00.000000Z,-1.9197638316155547,-139.85612371843018,128.49548310711353,2.1974601046075173,mb,45,228.0106025763636,0.20230476632826394,0.0628406622653396,us,us70000005,2024-01-26T02:07:00.000000Z,Earthquake 5,earthquake,0.7302814125073579,0.314724264414338,0.12111351802067853,6,reviewed,us,us
2024-01-07T23:57:00.000000Z,55.279632422525964,21.423807639984744,348.137850043531,4.646227951773605,mb,35,233.9330615662719,1.377489517440636,0.47342382607647554,us,us70000006,2024-01-08T00:02:00.000000Z,Earthquake 6,earthquake,0.8703433560340638,0.7791305274415752,0.18262199182116917,5,reviewed,us,us
2024-01-10T22:01:00.000000Z,79.19894441908306,-24.544755977931743,353.33080044883394,6.72530174740151,mb,54,89.73346826732885,1.6464391028549008,0.08921815061180885,us,us70000007,2024-01-10T22:06:00.000000Z,Earthquake 7,earthquake,1.3603884515617566,0.20821609273212638,0.22862154819869906,14,reviewed,us,us
2024-01-31T08:14:00.000000Z,40.47175512100512,38.77768015410507,550.0845847586576,3.864822224003617,mb,85,231.43219444113805,1.72103766859161,0.47097395364016736,us,us70000008,2024-01-31T08:19:00.000000Z,Earthquake 8,earthquake,1.489917260263379,0.42625120824760454,0.1504184808652338,9,reviewed,us,us
2024-01-28T00:55:00.000000Z,56.49292488377023,154.3702854030269,101.23247365893502,2.698236221743257,mb,75,221.2341062924971,0.20779082202302077,0.08107344207700953,us,us70000009,2024-01-28T01:00:00.000000Z,Earthquake 9,earthquake,1.4467255772938639,0.7708081824798432,0.22416170209799335,23,reviewed,us,us
2024-01-07T18:54:00.000000Z,9.897952088604526,143.95360199838103,396.67244802985107,5.339626393884699,mb,41,112.34470334106518,0.4922181245204571,0.1759194096984409,us,us70000010,2024-01-07T18:59:00.000000Z,Earthquake 10,earthquake,1.525122814518157,0.8976845458358446,0.14723179273279535,15,reviewed,us,us
2024-01-12T05:05:00.000000Z,80.3568904998325,-87.8000875327708,530.0590723302848,2.6686611255951656,mb,11,179.80512286903652,0.8437805880107545,0.2731489699261594,us,us70000011,2024-01-12T05:10:00.000000Z,Earthquake 11,earthquake,1.2493893790341177,0.7326132571363418,0.2943414452846373,11,reviewed,us,us
2024-01-21T11:13:00.000000Z,-36.40413226346102,-7.370166796049972,441.0259001844541,2.6667026430790264,mb,31,244.3627836916287,1.7863881802494417,0.4208910081379329,us,us70000012,2024-01-21T11:18:00.000000Z,Earthquake 12,earthquake,0.818020034679464,0.446693816635475,0.2315679330500795,19,reviewed,us,us
